Time[s], DEBUG_DI, DEBUG_DCKI, DEBUG_DEC_E3, DEBUG_DEC_A0, DEBUG_DEC_A1, DEBUG_DEC_A2, Channel 6, Channel 7
0.101524500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.101528125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101531250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101531625000000, 1, 1, 0, 0, 1, 1, 1, 1
0.101534750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101537500000000, 1, 1, 0, 0, 1, 1, 1, 1
0.101540000000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101542250000000, 1, 1, 0, 0, 1, 1, 1, 1
0.101544125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101545625000000, 1, 1, 0, 0, 1, 1, 1, 1
0.101546875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101547375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101548625000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101549000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101549375000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101549750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101550125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101550500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101550875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.101551250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.101552500000000, 0, 0, 1, 0, 1, 1, 1, 1
0.201567500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201573875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201579375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201584625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201589625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201594250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201598500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201602500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201606250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201609625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201612625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201615375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201617875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201620000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201621750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201623250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201624500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201631125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201636750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201642000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201646875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201653125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201657375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201661375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201665125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201668500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201671500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201674250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201676750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201678875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201680625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201682125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201683375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201690000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201695625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201700875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201705750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201710375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201714750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201718750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201722375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201725750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201728875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201731625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201734000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201736125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201738000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201739500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201740625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201755125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201760625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201765875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201770875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201775500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201779750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201783750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201787500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201790875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201793875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201796625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201799125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201801250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201803000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201804500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201805750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201812375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201818000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201823250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201828125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201832750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201837125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201841125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201844875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201849750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201852875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201855500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201858000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201860125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201862000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201863500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201864625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201871375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201876875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201882125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201887125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201891750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201896000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201900000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201903750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201907125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201910125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201912875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201915375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201917500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201919250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201920750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201922000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201928625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201934250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201939500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201944375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201950625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201954875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201958875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201962625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201966000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201969000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201971750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201974250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201976125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.201976375000000, 1, 1, 0, 0, 1, 1, 1, 1
0.201978000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201978250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201979500000000, 1, 0, 0, 0, 1, 1, 1, 1
0.201979750000000, 1, 1, 0, 0, 1, 1, 1, 1
0.201980750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201981000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201987625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.201993250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.201998500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202003375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202008000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202012375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202016375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202020000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202023375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202026500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202029250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202031625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202033750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202035625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202037125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202038250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202045000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202052125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202057375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202062250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202066875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202071250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202075250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202078875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202082250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202085375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202088125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202090500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202092625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202094500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202096000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202097125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202103875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202109375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202114625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202119625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202124250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202128500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202132500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202136250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202139625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202142625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202145375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202149375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202151500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202153375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202154875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202156000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202162750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202168250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202173500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202178500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202183125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202187375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202191375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202195125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202198500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202201500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202204250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202206750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202208875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202210625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202212125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202213375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202220000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202225625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202230875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202235750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202240375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202244750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202250250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202254000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202257375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202260375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202263125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202265625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202267750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202269500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202271000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202272250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202278875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202284500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202289750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202294625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202299250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202303625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202307625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202311250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202314625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202317750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202320500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202322875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202325000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202326875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202328375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202329500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202336250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202341750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202347000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202353500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202358125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202362500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202366500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202370125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202373500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202376625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202379375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202381750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202383875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202385750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202387250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202388375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202395125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202400625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202405875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202410875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202415500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202419750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202423750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202427500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202430875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202434000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202436625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202439125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202441250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202443125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202444500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202445750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202454000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202459625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202464875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202469750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202474375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202478750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202482750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202486375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202489750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202492875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202495625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202498000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202500125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202502000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202503500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202504625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202511375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202516875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202522125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202527125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202531750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202536000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202540000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202543750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202547125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202551750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202554500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202556875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202558750000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202559125000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202560750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202560875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202562125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202562500000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202563500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202563625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202570375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202575875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202581125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202586125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202590750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202595000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202599000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202602750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202606125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202609125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202611875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202614375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202616500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202618250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202619750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202621000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202627625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202633250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202638500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202643375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202648000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202653875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202657875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202661625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202665000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202668000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202670750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202673250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202675375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202676875000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202677250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202678500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202678750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202679625000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202680000000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202686500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202686625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202692250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202697500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202702375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202707000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202711375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202715375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202719000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202722375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202725500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202728250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202730625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202732500000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202732875000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202734500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202734625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202735875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202736250000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202737250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202737375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202744125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202751250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202756500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202761375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202766000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202776500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202780500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202784250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202787625000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202790625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202793375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202795625000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202795875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202798125000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202799750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202799875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202801375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202802375000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202802625000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202809125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202809375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202814875000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202820125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202825125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202829750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202834000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202838000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202841750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202844875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202845125000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202849875000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202852625000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202855125000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202857375000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202859250000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202860750000000, 1, 1, 0, 0, 1, 1, 1, 1
0.202862000000000, 1, 0, 0, 0, 1, 1, 1, 1
0.202868500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202868750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202874250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202879500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202884500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202889125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202893375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202897375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202901125000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202904500000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202907500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202910250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202912750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202914875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202916625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202918125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202919375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202926000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202931625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202936875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202941750000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202946375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202952250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202956250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202960000000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202963375000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202966375000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202969125000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202971625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202973750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202975500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202977000000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202978250000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202984875000000, 0, 1, 0, 0, 1, 1, 1, 1
0.202990500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.202995750000000, 0, 1, 0, 0, 1, 1, 1, 1
0.203000625000000, 0, 0, 0, 0, 1, 1, 1, 1
0.203005250000000, 0, 1, 0, 0, 1, 1, 1, 1
0.203009625000000, 0, 0, 0, 0, 1, 1, 1, 1
